index,time,code,open,close,high,low,volumn,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
,2021-05-20,300614.XSHE,,,,,,,,,,,,,
,2021-05-25,300614.XSHE,40.15,35.9,34.48,42.15,26648768.0,1000614435.86,,,,,,,
,2021-05-26,300614.XSHE,35.9,46.01,35.9,52.58,27376259.0,1163000222.48,,,,,,,
,2021-05-27,300614.XSHE,44.11,46.1,42.7,52.3,22510245.0,1044854110.71,,,,,,,
,2021-05-28,300614.XSHE,46.5,42.61,42.42,47.99,15627861.0,704614567.56,,,,,,,
,2021-05-31,300614.XSHE,40.5,45.22,40.5,46.44,14307565.0,631584102.5,,,,,,,
,2021-06-01,300614.XSHE,49.5,54.26,49.0,54.26,5403472.0,283957169.46,,,,,,,
,2021-06-02,300614.XSHE,62.0,55.26,54.58,63.9,17087669.0,1008639948.33,,,,,,,
,2021-06-03,300614.XSHE,54.58,63.05,52.89,65.98,14958888.0,869711151.46,,,,,,,
,2021-06-04,300614.XSHE,63.0,59.08,58.33,66.17,11832194.0,732424845.13,,,,,,,
,2021-06-07,300614.XSHE,59.54,58.51,58.4,63.36,9605134.0,583893358.82,,,,,,,
,2021-06-08,300614.XSHE,56.66,62.48,56.6,65.11,10716458.0,654558920.09,,,,,,,
,2021-06-09,300614.XSHE,60.6,67.57,58.88,70.99,11640300.0,750000490.9,,,,,,,
,2021-06-10,300614.XSHE,67.36,65.38,64.87,69.56,8678007.0,580738486.85,,,,,,,
,2021-06-11,300614.XSHE,65.38,68.92,65.38,70.3,9250606.0,631688242.47,,,,,,,
,2021-06-15,300614.XSHE,68.5,59.57,59.04,69.68,8716298.0,559701977.05,,,,,,,
,2021-06-16,300614.XSHE,59.6,55.6,54.0,59.6,6282146.0,354670464.11,,,,,,,
,2021-06-17,300614.XSHE,55.63,55.29,53.21,57.28,5995030.0,329769442.19,,,,,,,
,2021-06-18,300614.XSHE,55.03,56.87,52.9,58.17,6031122.0,336380683.82,,,,,,,
,2021-06-21,300614.XSHE,55.62,59.67,55.62,62.16,6450287.0,379842364.39,,,,,,,
,2021-06-22,300614.XSHE,59.71,65.14,59.04,69.1,9642182.0,613420915.19,,,,,,,
,2021-06-23,300614.XSHE,65.0,63.99,62.65,68.88,6601345.0,430009149.6,,,,,,,
,2021-06-24,300614.XSHE,62.96,61.5,58.58,64.14,5123857.0,317307073.63,,,,,,,
,2021-06-25,300614.XSHE,61.09,62.98,59.8,63.98,5209813.0,324241626.09,,,,,,,
,2021-06-28,300614.XSHE,62.02,58.69,57.9,63.49,6693738.0,399553542.42,,,,,,,
,2021-06-29,300614.XSHE,59.0,55.68,54.71,59.22,5665385.0,321850425.67,,,,,,,
,2021-06-30,300614.XSHE,55.1,55.32,54.35,57.09,4338283.0,241340301.7,,,,,,,
,2021-07-01,300614.XSHE,54.8,54.4,53.66,56.37,3390621.0,185719102.91,,,,,,,
,2021-07-02,300614.XSHE,54.82,52.53,50.61,54.82,3679633.0,193796695.07,,,,,,,
,2021-07-05,300614.XSHE,52.5,52.14,51.33,53.35,2568316.0,133518432.37,,,,,,,
,2021-07-06,300614.XSHE,52.1,55.14,51.63,56.5,4585039.0,251009144.86,,,,,,,
,2021-07-07,300614.XSHE,53.76,54.08,52.5,54.87,3276656.0,176405918.91,,,,,,,
,2021-07-08,300614.XSHE,57.89,55.8,55.79,61.98,7469555.0,434076186.34,,,,,,,
,2021-07-09,300614.XSHE,52.61,54.93,51.57,57.3,5555524.0,302089842.67,,,,,,,
,2021-07-12,300614.XSHE,55.67,55.92,53.78,57.13,4617401.0,254479838.2,,,,,,,
,2021-07-13,300614.XSHE,56.8,67.1,56.6,67.1,11102116.0,693289955.91,,,,,,,
,2021-07-14,300614.XSHE,71.0,66.06,63.08,73.77,12920430.0,889946790.02,,,,,,,
,2021-07-15,300614.XSHE,64.0,67.11,62.42,67.62,7019793.0,456407100.64,,,,,,,
,2021-07-16,300614.XSHE,69.7,59.11,58.58,71.48,9960252.0,640324012.08,,,,,,,
