index,time,code,open,close,high,low,volumn,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
,2021-03-22,688630.XSHG,,,,,,,,,,,,,
,2021-03-23,688630.XSHG,,,,,,,,,,,,,
,2021-03-24,688630.XSHG,,,,,,,,,,,,,
,2021-03-25,688630.XSHG,,,,,,,,,,,,,
,2021-03-26,688630.XSHG,,,,,,,,,,,,,
,2021-03-29,688630.XSHG,,,,,,,,,,,,,
,2021-03-30,688630.XSHG,,,,,,,,,,,,,
,2021-03-31,688630.XSHG,,,,,,,,,,,,,
,2021-04-01,688630.XSHG,46.0,44.1,39.01,51.99,18998635.0,835948625.02,,,,,,,
,2021-04-02,688630.XSHG,46.5,66.99,46.2,71.9,17012557.0,937177637.33,,,,,,,
,2021-04-06,688630.XSHG,67.0,69.45,64.1,77.6,15748585.0,1103004107.05,,,,,,,
,2021-04-07,688630.XSHG,66.6,71.38,65.18,73.2,10687852.0,742962273.37,,,,,,,
,2021-04-08,688630.XSHG,70.5,57.8,57.8,72.0,13116323.0,819381060.89,,,,,,,
,2021-04-09,688630.XSHG,56.16,59.16,54.16,61.0,8363505.0,486201439.86,,,,,,,
,2021-04-12,688630.XSHG,57.0,50.7,50.61,57.79,8034766.0,428572788.05,,,,,,,
,2021-04-13,688630.XSHG,49.49,50.08,49.05,52.88,4843864.0,246530778.86,,,,,,,
,2021-04-14,688630.XSHG,50.0,51.51,49.27,52.25,4414653.0,224867411.94,,,,,,,
,2021-04-15,688630.XSHG,51.0,47.91,46.66,51.0,5440112.0,262353104.58,,,,,,,
,2021-04-16,688630.XSHG,47.91,49.0,46.1,49.48,5013290.0,239809732.32,,,,,,,
,2021-04-19,688630.XSHG,48.49,52.45,47.37,54.54,7062686.0,362552332.83,,,,,,,
,2021-04-20,688630.XSHG,51.27,50.35,50.09,52.3,4641708.0,237731604.2,,,,,,,
,2021-04-21,688630.XSHG,50.99,52.0,50.3,54.36,4821694.0,252689200.79,,,,,,,
,2021-04-22,688630.XSHG,51.88,57.08,51.56,57.7,7051636.0,390570519.81,,,,,,,
,2021-04-23,688630.XSHG,56.0,57.82,54.0,60.8,6775429.0,387914200.31,,,,,,,
,2021-04-26,688630.XSHG,57.2,55.17,54.88,59.59,5568730.0,315799496.72,,,,,,,
,2021-04-27,688630.XSHG,54.18,51.01,50.16,55.48,5162598.0,269624922.36,,,,,,,
,2021-04-28,688630.XSHG,50.5,51.6,49.59,52.25,3199836.0,164044662.21,,,,,,,
,2021-04-29,688630.XSHG,51.0,49.32,49.17,53.58,4009885.0,205317683.77,,,,,,,
,2021-04-30,688630.XSHG,48.54,51.96,48.52,52.5,4018645.0,205404340.53,,,,,,,
,2021-05-06,688630.XSHG,51.1,52.78,50.62,55.88,3987922.0,212954726.69,,,,,,,
,2021-05-07,688630.XSHG,53.33,50.43,49.91,54.0,3192129.0,163722787.98,,,,,,,
,2021-05-10,688630.XSHG,49.88,51.11,49.09,52.38,2243758.0,114115002.83,,,,,,,
,2021-05-11,688630.XSHG,50.2,54.52,49.32,54.99,4744849.0,249542872.23,,,,,,,
,2021-05-12,688630.XSHG,53.8,54.5,52.41,55.0,4030198.0,216924170.98,,,,,,,
,2021-05-13,688630.XSHG,53.4,55.99,53.05,56.2,4699866.0,259435945.83,,,,,,,
,2021-05-14,688630.XSHG,56.0,55.44,54.45,57.57,4167397.0,232925715.07,,,,,,,
,2021-05-17,688630.XSHG,54.95,54.6,54.44,57.2,3970371.0,220581171.77,,,,,,,
,2021-05-18,688630.XSHG,54.01,54.2,53.01,55.49,2911900.0,157941556.58,,,,,,,
,2021-05-19,688630.XSHG,54.38,55.82,53.92,56.58,3465134.0,192404452.24,,,,,,,
,2021-05-20,688630.XSHG,55.7,52.35,52.08,56.58,4482883.0,240937227.48,,,,,,,
,2021-05-21,688630.XSHG,52.7,50.88,50.2,53.18,3059886.0,157524856.49,,,,,,,
,2021-05-24,688630.XSHG,50.66,51.28,50.18,51.5,1918262.0,97712660.74,,,,,,,
,2021-05-25,688630.XSHG,51.61,52.22,50.6,52.45,2262379.0,117110341.51,,,,,,,
,2021-05-26,688630.XSHG,52.03,51.16,50.86,52.03,2090119.0,107253376.34,,,,,,,
,2021-05-27,688630.XSHG,50.93,58.5,50.93,61.39,9774116.0,567503403.31,,,,,,,
,2021-05-28,688630.XSHG,56.6,55.3,55.08,56.95,6870973.0,383956522.72,,,,,,,
,2021-05-31,688630.XSHG,56.5,63.96,56.1,65.66,7990018.0,485762728.56,,,,,,,
,2021-06-01,688630.XSHG,63.25,65.5,63.1,69.88,7583465.0,501390967.64,,,,,,,
,2021-06-02,688630.XSHG,67.02,69.01,65.21,75.24,8486813.0,591565043.07,,,,,,,
,2021-06-03,688630.XSHG,67.87,69.0,65.3,71.8,6222677.0,425171358.1,,,,,,,
,2021-06-04,688630.XSHG,68.18,71.88,66.0,73.8,6775778.0,470900318.25,,,,,,,
,2021-06-07,688630.XSHG,75.7,73.01,72.32,83.6,7833140.0,605761094.56,,,,,,,
,2021-06-08,688630.XSHG,72.63,74.78,71.21,76.66,5453629.0,403716890.67,,,,,,,
,2021-06-09,688630.XSHG,74.5,69.0,67.28,75.35,6566989.0,462512610.67,,,,,,,
,2021-06-10,688630.XSHG,67.8,70.04,67.3,72.5,5581335.0,390092709.92,,,,,,,
,2021-06-11,688630.XSHG,70.9,64.04,64.01,70.9,5041568.0,335304114.32,,,,,,,
,2021-06-15,688630.XSHG,64.84,65.2,63.89,67.49,3566393.0,234381190.39,,,,,,,
,2021-06-16,688630.XSHG,64.97,66.01,63.59,68.36,3168774.0,210649632.87,,,,,,,
,2021-06-17,688630.XSHG,66.88,73.5,65.2,73.8,5837748.0,408708825.96,,,,,,,
,2021-06-18,688630.XSHG,72.47,75.0,71.11,75.18,4463571.0,327665721.11,,,,,,,
,2021-06-21,688630.XSHG,74.1,73.27,72.3,80.49,5102085.0,387569042.81,,,,,,,
,2021-06-22,688630.XSHG,73.0,75.49,72.05,77.98,4319219.0,323743470.83,,,,,,,
,2021-06-23,688630.XSHG,74.14,75.59,73.64,79.68,4392956.0,337266281.3,,,,,,,
,2021-06-24,688630.XSHG,75.01,70.08,69.67,75.49,4663009.0,333290398.08,,,,,,,
,2021-06-25,688630.XSHG,69.8,69.98,68.1,71.78,2799698.0,196841518.06,,,,,,,
,2021-06-28,688630.XSHG,70.51,74.25,69.07,75.74,3963281.0,291463598.23,,,,,,,
,2021-06-29,688630.XSHG,74.0,78.2,72.59,78.51,4561511.0,347124614.86,,,,,,,
,2021-06-30,688630.XSHG,79.0,77.08,76.39,82.8,5355249.0,426597415.68,,,,,,,
,2021-07-01,688630.XSHG,78.0,79.02,75.05,81.87,4993172.0,392997267.77,,,,,,,
,2021-07-02,688630.XSHG,77.99,82.92,76.78,83.78,5671577.0,460739521.46,,,,,,,
,2021-07-05,688630.XSHG,83.22,87.1,80.32,87.1,4721583.0,395687053.25,,,,,,,
,2021-07-06,688630.XSHG,86.3,81.08,78.0,88.98,5647552.0,472755750.74,,,,,,,
,2021-07-07,688630.XSHG,78.76,81.07,76.67,81.8,3153181.0,251181002.31,,,,,,,
,2021-07-08,688630.XSHG,80.68,84.0,80.01,85.57,3602073.0,299729737.55,,,,,,,
,2021-07-09,688630.XSHG,82.63,78.82,78.78,83.3,3357202.0,270193253.34,,,,,,,
,2021-07-12,688630.XSHG,79.86,80.44,78.02,82.31,2464521.0,198339712.98,,,,,,,
,2021-07-13,688630.XSHG,80.5,74.68,74.35,81.45,3509298.0,268459584.97,,,,,,,
,2021-07-14,688630.XSHG,73.61,70.85,70.61,75.3,3009184.0,219682056.11,,,,,,,
,2021-07-15,688630.XSHG,70.84,72.13,68.8,73.0,2417749.0,170179162.92,,,,,,,
,2021-07-16,688630.XSHG,71.95,73.6,71.7,77.53,3077357.0,230200339.53,,,,,,,
