index,time,code,open,close,high,low,volumn,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
,2020-12-14,300919.XSHE,,,,,,,,,,,,,
,2020-12-15,300919.XSHE,,,,,,,,,,,,,
,2020-12-16,300919.XSHE,,,,,,,,,,,,,
,2020-12-17,300919.XSHE,,,,,,,,,,,,,
,2020-12-18,300919.XSHE,,,,,,,,,,,,,
,2020-12-21,300919.XSHE,,,,,,,,,,,,,
,2020-12-22,300919.XSHE,,,,,,,,,,,,,
,2020-12-23,300919.XSHE,76.1,85.0,75.0,88.88,28741766.0,2347355651.46,,,,,,,
,2020-12-24,300919.XSHE,86.0,82.88,82.1,93.88,21542962.0,1877846288.47,,,,,,,
,2020-12-25,300919.XSHE,78.5,86.12,78.0,87.3,15745749.0,1308116612.11,,,,,,,
,2020-12-28,300919.XSHE,85.0,76.93,75.8,85.0,14551810.0,1161524623.07,,,,,,,
,2020-12-29,300919.XSHE,75.9,73.25,68.79,75.96,11928953.0,860984647.57,,,,,,,
,2020-12-30,300919.XSHE,72.0,75.18,71.8,79.68,9750420.0,749942656.09,,,,,,,
,2020-12-31,300919.XSHE,72.93,81.72,72.25,82.4,10393645.0,810563931.82,,,,,,,
,2021-01-04,300919.XSHE,86.88,93.6,85.88,97.0,12145353.0,1098702659.06,,,,,,,
,2021-01-05,300919.XSHE,91.0,88.15,86.01,92.77,11487173.0,1027268292.9,,,,,,,
,2021-01-06,300919.XSHE,88.15,90.37,84.82,94.53,10433787.0,934695553.8,,,,,,,
,2021-01-07,300919.XSHE,90.1,93.65,87.58,96.5,10165029.0,941475391.97,,,,,,,
,2021-01-08,300919.XSHE,99.9,95.86,94.58,103.8,9957202.0,973363319.2,,,,,,,
,2021-01-11,300919.XSHE,97.0,84.5,84.5,97.0,10928863.0,981175486.76,,,,,,,
,2021-01-12,300919.XSHE,82.9,86.69,82.3,89.12,6966674.0,603837687.99,,,,,,,
,2021-01-13,300919.XSHE,87.05,88.01,86.58,92.26,7833197.0,703356241.2,,,,,,,
,2021-01-14,300919.XSHE,85.0,86.14,83.62,91.37,5488983.0,478735854.7,,,,,,,
,2021-01-15,300919.XSHE,85.2,91.1,84.8,92.88,6930385.0,616161691.55,,,,,,,
,2021-01-18,300919.XSHE,89.88,91.94,88.1,91.94,5372173.0,481756725.59,,,,,,,
,2021-01-19,300919.XSHE,91.01,87.0,86.8,95.5,6541650.0,599122102.07,,,,,,,
,2021-01-20,300919.XSHE,86.54,90.57,86.36,91.4,5532648.0,494581689.79,,,,,,,
,2021-01-21,300919.XSHE,96.0,90.33,89.88,97.48,6567200.0,609823697.9,,,,,,,
,2021-01-22,300919.XSHE,88.58,94.68,87.2,94.8,7382885.0,668200037.3,,,,,,,
,2021-01-25,300919.XSHE,93.0,96.0,92.0,101.0,8092140.0,783818840.45,,,,,,,
,2021-01-26,300919.XSHE,96.08,96.2,93.38,99.01,4789764.0,458535159.67,,,,,,,
,2021-01-27,300919.XSHE,98.39,92.4,91.0,99.95,6344669.0,599242197.2,,,,,,,
,2021-01-28,300919.XSHE,89.7,83.58,83.13,89.88,6057778.0,527297475.87,,,,,,,
,2021-01-29,300919.XSHE,84.0,81.52,78.18,85.5,5022232.0,410783950.29,,,,,,,
,2021-02-01,300919.XSHE,81.54,85.0,80.0,85.28,3831673.0,318533810.7,,,,,,,
,2021-02-02,300919.XSHE,84.03,84.22,82.65,86.5,3907453.0,330653171.32,,,,,,,
,2021-02-03,300919.XSHE,84.26,81.0,80.17,86.2,3639908.0,304190486.53,,,,,,,
,2021-02-04,300919.XSHE,80.01,73.65,72.0,80.55,6259402.0,467726617.79,,,,,,,
,2021-02-05,300919.XSHE,74.08,70.27,70.15,74.88,3955348.0,285336788.91,,,,,,,
,2021-02-08,300919.XSHE,70.51,69.67,68.68,71.6,2913902.0,205284963.82,,,,,,,
,2021-02-09,300919.XSHE,70.03,78.88,69.16,82.9,6464520.0,496157759.77,,,,,,,
,2021-02-10,300919.XSHE,78.7,79.36,77.21,80.5,3201101.0,252223505.38,,,,,,,
,2021-02-18,300919.XSHE,81.71,74.82,74.45,82.0,5806795.0,446538253.91,,,,,,,
,2021-02-19,300919.XSHE,73.37,75.26,72.38,75.66,3401178.0,251795545.41,,,,,,,
1881.0,2021-02-22,300919.XSHE,75.9,75.74,73.5,78.3,4918109.0,374949135.33,1.0,90.31,60.21,76.24,75.26,0.0,
,2021-02-23,300919.XSHE,73.93,72.15,71.5,74.1,3582138.0,259957108.24,,,,,,,
,2021-02-24,300919.XSHE,72.0,72.13,71.0,73.69,2576784.0,186262612.79,,,,,,,
,2021-02-25,300919.XSHE,72.27,70.3,69.76,72.98,2703425.0,192848194.65,,,,,,,
,2021-02-26,300919.XSHE,68.0,67.6,66.0,68.69,3572509.0,240335467.75,,,,,,,
,2021-03-01,300919.XSHE,68.88,71.1,68.34,73.0,2912761.0,207046865.79,,,,,,,
,2021-03-02,300919.XSHE,71.13,70.43,69.58,71.68,1829659.0,128410869.86,,,,,,,
,2021-03-03,300919.XSHE,70.22,73.42,70.01,73.5,2952909.0,213599840.24,,,,,,,
,2021-03-04,300919.XSHE,71.99,71.0,70.5,71.99,2373971.0,168947055.43,,,,,,,
,2021-03-05,300919.XSHE,70.37,71.13,69.07,71.87,1449649.0,102485185.53,,,,,,,
,2021-03-08,300919.XSHE,71.83,69.5,68.6,72.2,2399681.0,168442915.27,,,,,,,
,2021-03-09,300919.XSHE,69.0,69.79,66.03,71.56,2726441.0,189323052.16,,,,,,,
,2021-03-10,300919.XSHE,72.22,68.79,68.3,72.88,1983788.0,140579501.67,,,,,,,
,2021-03-11,300919.XSHE,67.31,69.82,67.23,70.0,2167783.0,149426511.32,,,,,,,
,2021-03-12,300919.XSHE,70.01,67.45,67.32,71.0,2414104.0,165897799.1,,,,,,,
,2021-03-15,300919.XSHE,66.54,66.88,66.06,68.8,1867303.0,126145664.86,,,,,,,
,2021-03-16,300919.XSHE,67.25,67.75,66.73,68.19,1922837.0,130074568.63,,,,,,,
,2021-03-17,300919.XSHE,67.62,71.2,67.02,72.45,4048065.0,286910845.89,,,,,,,
,2021-03-18,300919.XSHE,70.99,73.3,70.16,74.1,3600275.0,259941972.35,,,,,,,
,2021-03-19,300919.XSHE,71.68,72.89,71.16,75.0,2058623.0,150571420.66,,,,,,,
,2021-03-22,300919.XSHE,73.55,77.3,73.55,79.97,3937387.0,299966948.49,,,,,,,
,2021-03-23,300919.XSHE,81.39,78.01,78.0,82.5,4870074.0,391203524.73,,,,,,,
,2021-03-24,300919.XSHE,76.51,78.87,76.44,82.0,4319379.0,344447813.82,,,,,,,
,2021-03-25,300919.XSHE,78.02,77.9,77.6,81.68,2902988.0,230819773.0,,,,,,,
