index,time,code,open,close,high,low,volumn,money,factor,high_limit,low_limit,avg,pre_close,paused,open_interest
48360.0,2020-07-21,300886.XSHE,,,,,,,,,,,,,
48361.0,2020-07-22,300886.XSHE,,,,,,,,,,,,,
48362.0,2020-07-23,300886.XSHE,,,,,,,,,,,,,
48363.0,2020-07-24,300886.XSHE,,,,,,,,,,,,,
48364.0,2020-07-27,300886.XSHE,,,,,,,,,,,,,
48365.0,2020-07-28,300886.XSHE,,,,,,,,,,,,,
48366.0,2020-07-29,300886.XSHE,,,,,,,,,,,,,
48367.0,2020-07-30,300886.XSHE,,,,,,,,,,,,,
48368.0,2020-07-31,300886.XSHE,,,,,,,,,,,,,
48369.0,2020-08-03,300886.XSHE,,,,,,,,,,,,,
48370.0,2020-08-04,300886.XSHE,,,,,,,,,,,,,
48371.0,2020-08-05,300886.XSHE,,,,,,,,,,,,,
48372.0,2020-08-06,300886.XSHE,,,,,,,,,,,,,
48373.0,2020-08-07,300886.XSHE,,,,,,,,,,,,,
48374.0,2020-08-10,300886.XSHE,,,,,,,,,,,,,
48375.0,2020-08-11,300886.XSHE,,,,,,,,,,,,,
48376.0,2020-08-12,300886.XSHE,,,,,,,,,,,,,
48377.0,2020-08-13,300886.XSHE,,,,,,,,,,,,,
48378.0,2020-08-14,300886.XSHE,,,,,,,,,,,,,
48379.0,2020-08-17,300886.XSHE,,,,,,,,,,,,,
48380.0,2020-08-18,300886.XSHE,,,,,,,,,,,,,
48381.0,2020-08-19,300886.XSHE,,,,,,,,,,,,,
48382.0,2020-08-20,300886.XSHE,,,,,,,,,,,,,
48383.0,2020-08-21,300886.XSHE,,,,,,,,,,,,,
48384.0,2020-08-24,300886.XSHE,,,,,,,,,,,,,
48385.0,2020-08-25,300886.XSHE,,,,,,,,,,,,,
48386.0,2020-08-26,300886.XSHE,,,,,,,,,,,,,
48387.0,2020-08-27,300886.XSHE,,,,,,,,,,,,,
48388.0,2020-08-28,300886.XSHE,,,,,,,,,,,,,
48389.0,2020-08-31,300886.XSHE,,,,,,,,,,,,,
48390.0,2020-09-01,300886.XSHE,,,,,,,,,,,,,
48391.0,2020-09-02,300886.XSHE,,,,,,,,,,,,,
48392.0,2020-09-03,300886.XSHE,,,,,,,,,,,,,
48393.0,2020-09-04,300886.XSHE,,,,,,,,,,,,,
48394.0,2020-09-07,300886.XSHE,,,,,,,,,,,,,
48395.0,2020-09-08,300886.XSHE,,,,,,,,,,,,,
48396.0,2020-09-09,300886.XSHE,,,,,,,,,,,,,
48397.0,2020-09-10,300886.XSHE,,,,,,,,,,,,,
48398.0,2020-09-11,300886.XSHE,,,,,,,,,,,,,
48399.0,2020-09-14,300886.XSHE,,,,,,,,,,,,,
48400.0,2020-09-15,300886.XSHE,,,,,,,,,,,,,
48401.0,2020-09-16,300886.XSHE,81.0,91.8,75.8,100.01,11012218.0,945098121.57,1.0,10000.0,0.01,85.82,18.59,0.0,
48402.0,2020-09-17,300886.XSHE,82.0,78.01,77.92,90.9,9475285.0,795057794.96,1.0,10000.0,0.01,83.91,91.8,0.0,
48403.0,2020-09-18,300886.XSHE,73.31,69.8,68.68,75.08,6656086.0,476358154.19,1.0,10000.0,0.01,71.57,78.01,0.0,
48404.0,2020-09-21,300886.XSHE,68.76,70.6,67.94,71.68,3965447.0,278525929.19,1.0,10000.0,0.01,70.24,69.8,0.0,
48405.0,2020-09-22,300886.XSHE,68.86,66.4,66.4,71.1,4395196.0,301599344.92,1.0,10000.0,0.01,68.62,70.6,0.0,
48406.0,2020-09-23,300886.XSHE,65.67,68.21,65.66,68.5,3985756.0,267006496.13,1.0,79.68,53.12,66.99,66.4,0.0,
48407.0,2020-09-24,300886.XSHE,66.6,68.94,65.33,72.1,5381796.0,374954017.95,1.0,81.85,54.57,69.67,68.21,0.0,
48408.0,2020-09-25,300886.XSHE,68.5,67.32,66.0,71.44,4049112.0,277211146.3,1.0,82.73,55.15,68.46,68.94,0.0,
48409.0,2020-09-28,300886.XSHE,66.9,59.95,59.25,66.91,3935636.0,247022934.05,1.0,80.78,53.86,62.77,67.32,0.0,
48410.0,2020-09-29,300886.XSHE,59.99,58.4,57.98,60.66,2444796.0,145779946.9,1.0,71.94,47.96,59.63,59.95,0.0,
48411.0,2020-09-30,300886.XSHE,58.0,59.57,58.0,62.28,2702678.0,162239233.59,1.0,70.08,46.72,60.03,58.4,0.0,
5580.0,2020-10-09,300886.XSHE,60.6,61.96,60.48,62.58,2664754.0,163742302.77,1.0,71.48,47.66,61.45,59.57,0.0,
5581.0,2020-10-12,300886.XSHE,61.63,63.12,60.91,64.03,3031801.0,189241672.96,1.0,74.35,49.57,62.42,61.96,0.0,
5582.0,2020-10-13,300886.XSHE,63.12,61.72,61.3,63.13,2310956.0,143378490.8,1.0,75.74,50.5,62.04,63.12,0.0,
5583.0,2020-10-14,300886.XSHE,61.31,69.96,61.31,73.5,6053859.0,404998476.22,1.0,74.06,49.38,66.9,61.72,0.0,
5584.0,2020-10-15,300886.XSHE,67.56,67.4,65.1,69.99,4234455.0,284777656.68,1.0,83.95,55.97,67.25,69.96,0.0,
5585.0,2020-10-16,300886.XSHE,65.79,65.72,65.56,69.25,3005038.0,201674298.02,1.0,80.88,53.92,67.11,67.4,0.0,
930.0,2020-10-19,300886.XSHE,65.0,63.75,63.04,66.39,2406723.0,155098306.21,1.0,78.86,52.58,64.44,65.72,0.0,
930.0,2020-10-20,300886.XSHE,63.93,67.73,63.15,68.75,3712603.0,247149977.88,1.0,76.5,51.0,66.57,63.75,0.0,
930.0,2020-10-21,300886.XSHE,68.11,68.38,65.85,71.3,4785891.0,327705673.79,1.0,81.28,54.18,68.47,67.73,0.0,
930.0,2020-10-22,300886.XSHE,67.61,69.6,66.5,73.0,5023898.0,352485124.13,1.0,82.06,54.7,70.16,68.38,0.0,
930.0,2020-10-26,300886.XSHE,69.9,70.5,67.3,71.95,3280739.0,229272900.01,1.0,85.44,56.96,69.89,71.2,0.0,
930.0,2020-10-27,300886.XSHE,69.88,68.0,66.66,70.52,2672286.0,182682355.8,1.0,84.6,56.4,68.36,70.5,0.0,
930.0,2020-10-28,300886.XSHE,67.7,73.25,67.7,77.97,6740041.0,494057694.97,1.0,81.6,54.4,73.3,68.0,0.0,
930.0,2020-10-29,300886.XSHE,70.63,74.91,70.1,76.2,6305351.0,464489942.28,1.0,87.9,58.6,73.67,73.25,0.0,
930.0,2020-10-30,300886.XSHE,74.4,67.5,66.79,74.4,4416825.0,311302748.89,1.0,89.89,59.93,70.48,74.91,0.0,
930.0,2020-11-02,300886.XSHE,67.48,69.61,66.75,70.4,3226266.0,222405275.46,1.0,81.0,54.0,68.94,67.5,0.0,
